userId,n_u,pct_items_rated
90456,72,0.27
90457,101,0.38
90458,178,0.67
90459,44,0.16
90460,38,0.14
90461,35,0.13
90462,680,2.54
90463,175,0.65
90464,20,0.07
90465,40,0.15
90466,353,1.32
90467,132,0.49
90468,89,0.33
90469,36,0.13
90470,21,0.08
90471,65,0.24
90472,60,0.22
90473,35,0.13
90474,72,0.27
90475,63,0.24
90476,39,0.15
90477,52,0.19
90478,40,0.15
90479,24,0.09
90480,21,0.08
90481,66,0.25
90482,66,0.25
90483,142,0.53
90484,27,0.1
90485,185,0.69
90486,69,0.26
90487,41,0.15
90488,389,1.45
90489,24,0.09
90490,178,0.67
90491,51,0.19
90492,29,0.11
90493,28,0.1
90494,21,0.08
90495,153,0.57
90496,20,0.07
90497,41,0.15
90498,27,0.1
90499,63,0.24
90500,1408,5.26
90501,24,0.09
90502,95,0.36
90503,27,0.1
90504,21,0.08
90505,59,0.22
90506,20,0.07
90507,38,0.14
90508,53,0.2
90509,147,0.55
90510,77,0.29
90511,43,0.16
90512,61,0.23
90513,806,3.01
90514,685,2.56
90515,437,1.63
90516,628,2.35
90517,37,0.14
90518,158,0.59
90519,133,0.5
90520,24,0.09
90521,77,0.29
90522,43,0.16
90523,104,0.39
90524,107,0.4
90525,1081,4.04
90526,25,0.09
90527,23,0.09
90528,151,0.56
90529,32,0.12
90530,576,2.15
90531,47,0.18
90532,52,0.19
90533,88,0.33
90534,21,0.08
90535,79,0.3
90536,90,0.34
90537,32,0.12
90538,29,0.11
90539,30,0.11
90540,71,0.27
90541,22,0.08
90542,447,1.67
90543,22,0.08
90544,82,0.31
90545,355,1.33
90546,51,0.19
90547,73,0.27
90548,103,0.39
90549,34,0.13
90550,440,1.65
90551,20,0.07
90552,796,2.98
90553,211,0.79
90554,44,0.16
90555,115,0.43
90556,50,0.19
90557,21,0.08
90558,41,0.15
90559,84,0.31
90560,23,0.09
90561,90,0.34
90562,22,0.08
90563,37,0.14
90564,49,0.18
90565,175,0.65
90566,58,0.22
90567,21,0.08
90568,20,0.07
90569,734,2.74
90570,29,0.11
90571,52,0.19
90572,20,0.07
90573,124,0.46
90574,23,0.09
90575,302,1.13
90576,37,0.14
90577,99,0.37
90578,116,0.43
90579,87,0.33
90580,30,0.11
90581,22,0.08
90582,67,0.25
90583,1001,3.74
90584,478,1.79
90585,73,0.27
90586,408,1.53
90587,23,0.09
90588,23,0.09
90589,27,0.1
90590,42,0.16
90591,35,0.13
90592,103,0.39
90593,34,0.13
90594,274,1.02
90595,27,0.1
90596,143,0.53
90597,232,0.87
90598,55,0.21
90599,588,2.2
90600,441,1.65
90601,442,1.65
90602,194,0.73
90603,598,2.24
90604,20,0.07
90605,134,0.5
90606,156,0.58
90607,128,0.48
90608,32,0.12
90609,21,0.08
90610,31,0.12
90611,57,0.21
90612,252,0.94
90613,21,0.08
90614,101,0.38
90615,550,2.06
90616,25,0.09
90617,71,0.27
90618,532,1.99
90619,129,0.48
90620,21,0.08
90621,56,0.21
90622,95,0.36
90623,24,0.09
90624,24,0.09
90625,29,0.11
90626,72,0.27
90627,70,0.26
90628,74,0.28
90629,170,0.64
90630,88,0.33
90631,32,0.12
90632,28,0.1
90633,34,0.13
90634,68,0.25
90635,107,0.4
90636,76,0.28
90637,55,0.21
90638,740,2.77
90639,137,0.51
90640,222,0.83
90641,24,0.09
90642,20,0.07
90643,28,0.1
90644,47,0.18
90645,102,0.38
90646,246,0.92
90647,29,0.11
90648,113,0.42
90649,39,0.15
90650,41,0.15
90651,52,0.19
90652,450,1.68
90653,35,0.13
90654,76,0.28
90655,126,0.47
90656,24,0.09
90657,51,0.19
90658,129,0.48
90659,34,0.13
90660,186,0.7
90661,23,0.09
90662,33,0.12
90663,69,0.26
90664,21,0.08
90665,77,0.29
90666,20,0.07
90667,24,0.09
90668,93,0.35
90669,251,0.94
90670,225,0.84
90671,88,0.33
90672,117,0.44
90673,54,0.2
90674,20,0.07
90675,33,0.12
90676,25,0.09
90677,110,0.41
90678,158,0.59
90679,22,0.08
90680,457,1.71
90681,33,0.12
90682,28,0.1
90683,186,0.7
90684,70,0.26
90685,23,0.09
90686,51,0.19
90687,34,0.13
90688,138,0.52
90689,213,0.8
90690,20,0.07
90691,34,0.13
90692,23,0.09
90693,30,0.11
90694,27,0.1
90695,104,0.39
90696,34,0.13
90697,147,0.55
90698,66,0.25
90699,48,0.18
90700,90,0.34
90701,44,0.16
90702,148,0.55
90703,322,1.2
90704,38,0.14
90705,202,0.76
90706,105,0.39
90707,24,0.09
90708,215,0.8
90709,1035,3.87
90710,101,0.38
90711,21,0.08
90712,159,0.59
90713,115,0.43
90714,184,0.69
90715,91,0.34
90716,117,0.44
90717,31,0.12
90718,35,0.13
90719,20,0.07
90720,50,0.19
90721,31,0.12
90722,280,1.05
90723,200,0.75
90724,100,0.37
90725,658,2.46
90726,27,0.1
90727,251,0.94
90728,23,0.09
90729,58,0.22
90730,433,1.62
90731,57,0.21
90732,59,0.22
90733,210,0.79
90734,304,1.14
90735,77,0.29
90736,165,0.62
90737,51,0.19
90738,59,0.22
90739,172,0.64
90740,75,0.28
90741,54,0.2
90742,181,0.68
90743,62,0.23
90744,100,0.37
90745,23,0.09
90746,355,1.33
90747,146,0.55
90748,23,0.09
90749,111,0.42
90750,340,1.27
90751,146,0.55
90752,41,0.15
90753,62,0.23
90754,404,1.51
90755,91,0.34
90756,59,0.22
90757,467,1.75
90758,38,0.14
90759,35,0.13
90760,20,0.07
90761,55,0.21
90762,220,0.82
90763,40,0.15
90764,55,0.21
90765,60,0.22
90766,32,0.12
90767,25,0.09
90768,28,0.1
90769,88,0.33
90770,28,0.1
90771,57,0.21
90772,55,0.21
90773,471,1.76
90774,42,0.16
90775,51,0.19
90776,51,0.19
90777,21,0.08
90778,162,0.61
90779,25,0.09
90780,705,2.64
90781,119,0.44
90782,95,0.36
90783,127,0.47
90784,37,0.14
90785,59,0.22
90786,43,0.16
90787,148,0.55
90788,91,0.34
90789,81,0.3
90790,351,1.31
90791,48,0.18
90792,25,0.09
90793,94,0.35
90794,37,0.14
90795,103,0.39
90796,223,0.83
90797,29,0.11
90798,83,0.31
90799,33,0.12
90800,112,0.42
90801,176,0.66
90802,148,0.55
90803,30,0.11
90804,35,0.13
90805,112,0.42
90806,52,0.19
90807,156,0.58
90808,90,0.34
90809,32,0.12
90810,141,0.53
90811,37,0.14
90812,275,1.03
90813,368,1.38
90814,29,0.11
90815,25,0.09
90816,651,2.43
90817,22,0.08
90818,49,0.18
90819,47,0.18
90820,29,0.11
90821,36,0.13
90822,29,0.11
90823,37,0.14
90824,59,0.22
90825,381,1.42
90826,35,0.13
90827,27,0.1
90828,204,0.76
90829,200,0.75
90830,62,0.23
90831,67,0.25
90832,204,0.76
90833,61,0.23
90834,408,1.53
90835,46,0.17
90836,32,0.12
90837,378,1.41
90838,162,0.61
90839,642,2.4
90840,133,0.5
90841,39,0.15
90842,102,0.38
90843,42,0.16
90844,91,0.34
90845,70,0.26
90846,70,0.26
90847,29,0.11
90848,20,0.07
90849,179,0.67
90850,819,3.06
90851,44,0.16
90852,76,0.28
90853,55,0.21
90854,97,0.36
90855,161,0.6
90856,165,0.62
90857,23,0.09
90858,131,0.49
90859,22,0.08
90860,34,0.13
90861,976,3.65
90862,554,2.07
90863,60,0.22
90864,295,1.1
90865,160,0.6
90866,67,0.25
90867,71,0.27
90868,82,0.31
90869,165,0.62
90870,33,0.12
90871,290,1.08
90872,194,0.73
90873,35,0.13
90874,42,0.16
90875,29,0.11
90876,219,0.82
90877,106,0.4
90878,900,3.37
90879,178,0.67
90880,43,0.16
90881,111,0.42
90882,183,0.68
90883,464,1.73
90884,36,0.13
90885,144,0.54
90886,34,0.13
90887,333,1.25
90888,69,0.26
90889,20,0.07
90890,62,0.23
90891,60,0.22
90892,42,0.16
90893,102,0.38
90894,25,0.09
90895,40,0.15
90896,219,0.82
90897,27,0.1
90898,20,0.07
90899,155,0.58
90900,54,0.2
90901,79,0.3
90902,47,0.18
90903,74,0.28
90904,52,0.19
90905,35,0.13
90906,22,0.08
90907,30,0.11
90908,114,0.43
90909,80,0.3
90910,26,0.1
90911,63,0.24
90912,419,1.57
90913,184,0.69
90914,59,0.22
90915,41,0.15
90916,76,0.28
90917,20,0.07
90918,216,0.81
90919,800,2.99
90920,37,0.14
90921,441,1.65
90922,115,0.43
90923,107,0.4
90924,28,0.1
90925,20,0.07
90926,401,1.5
90927,45,0.17
90928,368,1.38
90929,79,0.3
90930,101,0.38
90931,113,0.42
90932,27,0.1
90933,241,0.9
90934,96,0.36
90935,101,0.38
90936,21,0.08
90937,29,0.11
90938,1027,3.84
90939,29,0.11
90940,77,0.29
90941,136,0.51
90942,58,0.22
90943,24,0.09
90944,29,0.11
90945,63,0.24
90946,362,1.35
90947,42,0.16
90948,43,0.16
90949,33,0.12
90950,115,0.43
90951,141,0.53
90952,55,0.21
90953,32,0.12
90954,72,0.27
90955,25,0.09
90956,38,0.14
90957,37,0.14
90958,35,0.13
90959,179,0.67
90960,20,0.07
90961,50,0.19
90962,292,1.09
90963,866,3.24
90964,161,0.6
90965,40,0.15
90966,28,0.1
90967,209,0.78
90968,2080,7.78
90969,148,0.55
90970,39,0.15
90971,53,0.2
90972,49,0.18
90973,21,0.08
90974,49,0.18
90975,144,0.54
90976,120,0.45
90977,27,0.1
90978,266,0.99
90979,27,0.1
90980,25,0.09
90981,41,0.15
90982,20,0.07
90983,84,0.31
90984,25,0.09
90985,68,0.25
90986,48,0.18
90987,90,0.34
90988,91,0.34
90989,30,0.11
90990,39,0.15
90991,206,0.77
90992,90,0.34
90993,50,0.19
90994,30,0.11
90995,334,1.25
90996,646,2.42
90997,369,1.38
90998,210,0.79
90999,33,0.12
91000,39,0.15
91001,31,0.12
91002,21,0.08
91003,107,0.4
91004,102,0.38
91005,371,1.39
91006,24,0.09
91007,130,0.49
91008,316,1.18
91009,59,0.22
91010,48,0.18
91011,141,0.53
91012,236,0.88
91013,140,0.52
91014,810,3.03
91015,208,0.78
91016,37,0.14
91017,248,0.93
91018,21,0.08
91019,35,0.13
91020,1160,4.34
91021,120,0.45
91022,134,0.5
91023,23,0.09
91024,87,0.33
91025,30,0.11
91026,69,0.26
91027,41,0.15
91028,173,0.65
91029,34,0.13
91030,244,0.91
91031,23,0.09
91032,41,0.15
91033,191,0.71
91034,91,0.34
91035,26,0.1
91036,84,0.31
91037,241,0.9
91038,208,0.78
91039,48,0.18
91040,367,1.37
91041,56,0.21
91042,37,0.14
91043,20,0.07
91044,58,0.22
91045,325,1.22
91046,279,1.04
91047,138,0.52
91048,118,0.44
91049,48,0.18
91050,22,0.08
91051,503,1.88
91052,101,0.38
91053,77,0.29
91054,125,0.47
91055,125,0.47
91056,160,0.6
91057,327,1.22
91058,189,0.71
91059,51,0.19
91060,23,0.09
91061,52,0.19
91062,67,0.25
91063,266,0.99
91064,54,0.2
91065,21,0.08
91066,229,0.86
91067,1186,4.43
91068,530,1.98
91069,60,0.22
91070,896,3.35
91071,21,0.08
91072,49,0.18
91073,820,3.07
91074,20,0.07
91075,117,0.44
91076,56,0.21
91077,168,0.63
91078,215,0.8
91079,20,0.07
91080,721,2.7
91081,35,0.13
91082,65,0.24
91083,51,0.19
91084,29,0.11
91085,220,0.82
91086,227,0.85
91087,32,0.12
91088,59,0.22
91089,43,0.16
91090,32,0.12
91091,28,0.1
91092,51,0.19
91093,76,0.28
91094,32,0.12
91095,20,0.07
91096,617,2.31
91097,104,0.39
91098,80,0.3
91099,65,0.24
91100,23,0.09
91101,41,0.15
91102,67,0.25
91103,274,1.02
91104,112,0.42
91105,50,0.19
91106,99,0.37
91107,103,0.39
91108,140,0.52
91109,151,0.56
91110,208,0.78
91111,30,0.11
91112,20,0.07
91113,46,0.17
91114,130,0.49
91115,95,0.36
91116,53,0.2
91117,26,0.1
91118,291,1.09
91119,28,0.1
91120,479,1.79
91121,115,0.43
91122,23,0.09
91123,213,0.8
91124,25,0.09
91125,34,0.13
91126,30,0.11
91127,204,0.76
91128,29,0.11
91129,31,0.12
91130,24,0.09
91131,26,0.1
91132,26,0.1
91133,20,0.07
91134,23,0.09
91135,25,0.09
91136,26,0.1
91137,45,0.17
91138,25,0.09
91139,88,0.33
91140,36,0.13
91141,86,0.32
91142,41,0.15
91143,103,0.39
91144,39,0.15
91145,54,0.2
91146,278,1.04
91147,72,0.27
91148,99,0.37
91149,136,0.51
91150,123,0.46
91151,29,0.11
91152,163,0.61
91153,334,1.25
91154,68,0.25
91155,30,0.11
91156,41,0.15
91157,41,0.15
91158,38,0.14
91159,252,0.94
91160,698,2.61
91161,24,0.09
91162,114,0.43
91163,75,0.28
91164,72,0.27
91165,24,0.09
91166,400,1.5
91167,43,0.16
91168,21,0.08
91169,166,0.62
91170,58,0.22
91171,145,0.54
91172,958,3.58
91173,74,0.28
91174,59,0.22
91175,207,0.77
91176,142,0.53
91177,292,1.09
91178,37,0.14
91179,103,0.39
91180,33,0.12
91181,75,0.28
91182,230,0.86
91183,133,0.5
91184,138,0.52
91185,582,2.18
91186,516,1.93
91187,24,0.09
91188,85,0.32
91189,100,0.37
91190,84,0.31
91191,585,2.19
91192,21,0.08
91193,3637,13.6
91194,89,0.33
91195,33,0.12
91196,73,0.27
91197,162,0.61
91198,248,0.93
91199,95,0.36
91200,782,2.92
91201,54,0.2
91202,29,0.11
91203,77,0.29
91204,22,0.08
91205,271,1.01
91206,22,0.08
91207,165,0.62
91208,43,0.16
91209,22,0.08
91210,35,0.13
91211,28,0.1
91212,208,0.78
91213,51,0.19
91214,138,0.52
91215,24,0.09
91216,110,0.41
91217,815,3.05
91218,99,0.37
91219,89,0.33
91220,29,0.11
91221,25,0.09
91222,117,0.44
91223,46,0.17
91224,310,1.16
91225,208,0.78
91226,57,0.21
91227,41,0.15
91228,81,0.3
91229,41,0.15
91230,39,0.15
91231,1218,4.55
91232,40,0.15
91233,217,0.81
91234,28,0.1
91235,109,0.41
91236,20,0.07
91237,256,0.96
91238,584,2.18
91239,336,1.26
91240,162,0.61
91241,49,0.18
91242,33,0.12
91243,50,0.19
91244,44,0.16
91245,84,0.31
91246,22,0.08
91247,109,0.41
91248,66,0.25
91249,143,0.53
91250,21,0.08
91251,139,0.52
91252,172,0.64
91253,25,0.09
91254,144,0.54
91255,253,0.95
91256,121,0.45
91257,30,0.11
91258,31,0.12
91259,39,0.15
91260,24,0.09
91261,846,3.16
91262,28,0.1
91263,84,0.31
91264,184,0.69
91265,48,0.18
91266,28,0.1
91267,61,0.23
91268,23,0.09
91269,20,0.07
91270,40,0.15
91271,158,0.59
91272,74,0.28
91273,55,0.21
91274,55,0.21
91275,134,0.5
91276,434,1.62
91277,32,0.12
91278,300,1.12
91279,44,0.16
91280,22,0.08
91281,196,0.73
91282,22,0.08
91283,137,0.51
91284,72,0.27
91285,21,0.08
91286,42,0.16
91287,22,0.08
91288,110,0.41
91289,120,0.45
91290,94,0.35
91291,46,0.17
91292,63,0.24
91293,93,0.35
91294,44,0.16
91295,58,0.22
91296,40,0.15
91297,20,0.07
91298,41,0.15
91299,32,0.12
91300,706,2.64
91301,178,0.67
91302,373,1.39
91303,28,0.1
91304,22,0.08
91305,89,0.33
91306,43,0.16
91307,54,0.2
91308,106,0.4
91309,59,0.22
91310,246,0.92
91311,79,0.3
91312,88,0.33
91313,238,0.89
91314,54,0.2
91315,80,0.3
91316,78,0.29
91317,300,1.12
91318,36,0.13
91319,225,0.84
91320,69,0.26
91321,152,0.57
91322,51,0.19
91323,201,0.75
91324,130,0.49
91325,28,0.1
91326,35,0.13
91327,45,0.17
91328,57,0.21
91329,265,0.99
91330,26,0.1
91331,154,0.58
91332,30,0.11
91333,24,0.09
91334,20,0.07
91335,44,0.16
91336,80,0.3
91337,96,0.36
91338,25,0.09
91339,26,0.1
91340,81,0.3
91341,59,0.22
91342,20,0.07
91343,310,1.16
91344,200,0.75
91345,50,0.19
91346,135,0.5
91347,21,0.08
91348,387,1.45
91349,2159,8.07
91350,20,0.07
91351,42,0.16
91352,39,0.15
91353,292,1.09
91354,92,0.34
91355,39,0.15
91356,404,1.51
91357,547,2.05
91358,50,0.19
91359,114,0.43
91360,44,0.16
91361,36,0.13
91362,56,0.21
91363,26,0.1
91364,50,0.19
91365,58,0.22
91366,112,0.42
91367,204,0.76
91368,109,0.41
91369,75,0.28
91370,22,0.08
91371,33,0.12
91372,25,0.09
91373,56,0.21
91374,46,0.17
91375,23,0.09
91376,248,0.93
91377,118,0.44
91378,564,2.11
91379,20,0.07
91380,145,0.54
91381,42,0.16
91382,455,1.7
91383,39,0.15
91384,20,0.07
91385,28,0.1
91386,23,0.09
91387,45,0.17
91388,142,0.53
91389,36,0.13
91390,122,0.46
91391,104,0.39
91392,283,1.06
91393,20,0.07
91394,27,0.1
91395,71,0.27
91396,43,0.16
91397,30,0.11
91398,289,1.08
91399,40,0.15
91400,662,2.48
91401,148,0.55
91402,36,0.13
91403,27,0.1
91404,20,0.07
91405,44,0.16
91406,40,0.15
91407,154,0.58
91408,123,0.46
91409,50,0.19
91410,78,0.29
91411,676,2.53
91412,31,0.12
91413,119,0.44
91414,251,0.94
91415,42,0.16
91416,70,0.26
91417,37,0.14
91418,183,0.68
91419,69,0.26
91420,165,0.62
91421,94,0.35
91422,37,0.14
91423,181,0.68
91424,55,0.21
91425,85,0.32
91426,39,0.15
91427,51,0.19
91428,257,0.96
91429,253,0.95
91430,497,1.86
91431,30,0.11
91432,70,0.26
91433,55,0.21
91434,25,0.09
91435,742,2.77
91436,78,0.29
91437,95,0.36
91438,96,0.36
91439,108,0.4
91440,148,0.55
91441,67,0.25
91442,26,0.1
91443,361,1.35
91444,109,0.41
91445,31,0.12
91446,201,0.75
91447,53,0.2
91448,188,0.7
91449,21,0.08
91450,217,0.81
91451,142,0.53
91452,155,0.58
91453,31,0.12
91454,103,0.39
91455,57,0.21
91456,24,0.09
91457,34,0.13
91458,33,0.12
91459,69,0.26
91460,153,0.57
91461,50,0.19
91462,122,0.46
91463,56,0.21
91464,35,0.13
91465,54,0.2
91466,28,0.1
91467,33,0.12
91468,29,0.11
91469,321,1.2
91470,101,0.38
91471,54,0.2
91472,80,0.3
91473,38,0.14
91474,43,0.16
91475,33,0.12
91476,213,0.8
91477,227,0.85
91478,449,1.68
91479,60,0.22
91480,30,0.11
91481,46,0.17
91482,106,0.4
91483,142,0.53
91484,540,2.02
91485,52,0.19
91486,62,0.23
91487,230,0.86
91488,20,0.07
91489,101,0.38
91490,35,0.13
91491,21,0.08
91492,33,0.12
91493,107,0.4
91494,46,0.17
91495,39,0.15
91496,181,0.68
91497,245,0.92
91498,140,0.52
91499,23,0.09
91500,21,0.08
91501,44,0.16
91502,35,0.13
91503,30,0.11
91504,282,1.05
91505,50,0.19
91506,50,0.19
91507,230,0.86
91508,227,0.85
91509,26,0.1
91510,23,0.09
91511,23,0.09
91512,60,0.22
91513,234,0.87
91514,98,0.37
91515,31,0.12
91516,291,1.09
91517,81,0.3
91518,107,0.4
91519,102,0.38
91520,230,0.86
91521,501,1.87
91522,99,0.37
91523,78,0.29
91524,27,0.1
91525,68,0.25
91526,98,0.37
91527,55,0.21
91528,406,1.52
91529,100,0.37
91530,49,0.18
91531,326,1.22
91532,248,0.93
91533,40,0.15
91534,36,0.13
91535,208,0.78
91536,232,0.87
91537,358,1.34
91538,63,0.24
91539,175,0.65
91540,218,0.82
91541,225,0.84
91542,103,0.39
91543,20,0.07
91544,882,3.3
91545,67,0.25
91546,35,0.13
91547,159,0.59
91548,55,0.21
91549,45,0.17
91550,69,0.26
91551,21,0.08
91552,27,0.1
91553,39,0.15
91554,112,0.42
91555,76,0.28
91556,206,0.77
91557,176,0.66
91558,32,0.12
91559,535,2.0
91560,48,0.18
91561,154,0.58
91562,26,0.1
91563,159,0.59
91564,143,0.53
91565,37,0.14
91566,38,0.14
91567,167,0.62
91568,120,0.45
91569,42,0.16
91570,81,0.3
91571,147,0.55
91572,437,1.63
91573,69,0.26
91574,280,1.05
91575,59,0.22
91576,25,0.09
91577,20,0.07
91578,27,0.1
91579,66,0.25
91580,54,0.2
91581,29,0.11
91582,114,0.43
91583,721,2.7
91584,155,0.58
91585,279,1.04
91586,28,0.1
91587,176,0.66
91588,50,0.19
91589,89,0.33
91590,69,0.26
91591,37,0.14
91592,150,0.56
91593,33,0.12
91594,20,0.07
91595,23,0.09
91596,41,0.15
91597,183,0.68
91598,439,1.64
91599,134,0.5
91600,22,0.08
91601,21,0.08
91602,52,0.19
91603,135,0.5
91604,51,0.19
91605,81,0.3
91606,50,0.19
91607,24,0.09
91608,56,0.21
91609,28,0.1
91610,27,0.1
91611,168,0.63
91612,191,0.71
91613,82,0.31
91614,48,0.18
91615,136,0.51
91616,124,0.46
91617,191,0.71
91618,285,1.07
91619,21,0.08
91620,130,0.49
91621,439,1.64
91622,20,0.07
91623,40,0.15
91624,65,0.24
91625,121,0.45
91626,1874,7.01
91627,47,0.18
91628,265,0.99
91629,30,0.11
91630,130,0.49
91631,1087,4.06
91632,343,1.28
91633,190,0.71
91634,100,0.37
91635,79,0.3
91636,87,0.33
91637,45,0.17
91638,27,0.1
91639,53,0.2
91640,315,1.18
91641,60,0.22
91642,122,0.46
91643,1455,5.44
91644,128,0.48
91645,24,0.09
91646,25,0.09
91647,46,0.17
91648,25,0.09
91649,52,0.19
91650,38,0.14
91651,306,1.14
91652,29,0.11
91653,223,0.83
91654,23,0.09
91655,62,0.23
91656,80,0.3
91657,68,0.25
91658,180,0.67
91659,67,0.25
91660,141,0.53
91661,30,0.11
91662,122,0.46
91663,54,0.2
91664,25,0.09
91665,39,0.15
91666,106,0.4
91667,74,0.28
91668,476,1.78
91669,83,0.31
91670,30,0.11
91671,295,1.1
91672,33,0.12
91673,73,0.27
91674,37,0.14
91675,52,0.19
91676,20,0.07
91677,41,0.15
91678,376,1.41
91679,46,0.17
91680,20,0.07
91681,334,1.25
91682,53,0.2
91683,32,0.12
91684,35,0.13
91685,226,0.85
91686,29,0.11
91687,376,1.41
91688,79,0.3
91689,265,0.99
91690,28,0.1
91691,22,0.08
91692,124,0.46
91693,38,0.14
91694,27,0.1
91695,21,0.08
91696,70,0.26
91697,48,0.18
91698,31,0.12
91699,23,0.09
91700,36,0.13
91701,79,0.3
91702,99,0.37
91703,127,0.47
91704,138,0.52
91705,41,0.15
91706,32,0.12
91707,39,0.15
91708,54,0.2
91709,1165,4.36
91710,29,0.11
91711,37,0.14
91712,677,2.53
91713,37,0.14
91714,20,0.07
91715,28,0.1
91716,39,0.15
91717,99,0.37
91718,82,0.31
91719,166,0.62
91720,35,0.13
91721,121,0.45
91722,67,0.25
91723,104,0.39
91724,35,0.13
91725,23,0.09
91726,375,1.4
91727,41,0.15
91728,22,0.08
91729,33,0.12
91730,41,0.15
91731,61,0.23
91732,61,0.23
91733,53,0.2
91734,271,1.01
91735,157,0.59
91736,31,0.12
91737,100,0.37
91738,162,0.61
91739,80,0.3
91740,730,2.73
91741,22,0.08
91742,126,0.47
91743,22,0.08
91744,23,0.09
91745,141,0.53
91746,576,2.15
91747,100,0.37
91748,492,1.84
91749,60,0.22
91750,28,0.1
91751,42,0.16
91752,22,0.08
91753,101,0.38
91754,307,1.15
91755,123,0.46
91756,151,0.56
91757,34,0.13
91758,105,0.39
91759,91,0.34
91760,33,0.12
91761,23,0.09
91762,257,0.96
91763,195,0.73
91764,51,0.19
91765,21,0.08
91766,29,0.11
91767,37,0.14
91768,83,0.31
91769,103,0.39
91770,105,0.39
91771,71,0.27
91772,26,0.1
91773,40,0.15
91774,842,3.15
91775,154,0.58
91776,127,0.47
91777,206,0.77
91778,52,0.19
91779,67,0.25
91780,186,0.7
91781,32,0.12
91782,158,0.59
91783,24,0.09
91784,85,0.32
91785,27,0.1
91786,42,0.16
91787,44,0.16
91788,201,0.75
91789,86,0.32
91790,121,0.45
91791,43,0.16
91792,53,0.2
91793,828,3.1
91794,20,0.07
91795,510,1.91
91796,32,0.12
91797,138,0.52
91798,459,1.72
91799,83,0.31
91800,99,0.37
91801,28,0.1
91802,37,0.14
91803,142,0.53
91804,114,0.43
91805,27,0.1
91806,48,0.18
91807,313,1.17
91808,80,0.3
91809,246,0.92
91810,224,0.84
91811,100,0.37
91812,104,0.39
91813,75,0.28
91814,67,0.25
91815,220,0.82
91816,233,0.87
91817,113,0.42
91818,27,0.1
91819,125,0.47
91820,20,0.07
91821,21,0.08
91822,89,0.33
91823,25,0.09
91824,123,0.46
91825,203,0.76
91826,114,0.43
91827,30,0.11
91828,140,0.52
91829,82,0.31
91830,34,0.13
91831,26,0.1
91832,60,0.22
91833,118,0.44
91834,42,0.16
91835,32,0.12
91836,116,0.43
91837,371,1.39
91838,51,0.19
91839,20,0.07
91840,87,0.33
91841,120,0.45
91842,132,0.49
91843,58,0.22
91844,90,0.34
91845,360,1.35
91846,205,0.77
91847,35,0.13
91848,42,0.16
91849,87,0.33
91850,290,1.08
91851,42,0.16
91852,21,0.08
91853,26,0.1
91854,68,0.25
91855,61,0.23
91856,22,0.08
91857,82,0.31
91858,107,0.4
91859,40,0.15
91860,65,0.24
91861,70,0.26
91862,42,0.16
91863,119,0.44
91864,24,0.09
91865,65,0.24
91866,83,0.31
91867,3027,11.32
91868,22,0.08
91869,321,1.2
91870,101,0.38
91871,45,0.17
91872,51,0.19
91873,32,0.12
91874,70,0.26
91875,30,0.11
91876,75,0.28
91877,278,1.04
91878,57,0.21
91879,50,0.19
91880,82,0.31
91881,27,0.1
91882,70,0.26
91883,124,0.46
91884,146,0.55
91885,312,1.17
91886,208,0.78
91887,220,0.82
91888,131,0.49
91889,31,0.12
91890,233,0.87
91891,366,1.37
91892,45,0.17
91893,1775,6.64
91894,156,0.58
91895,23,0.09
91896,51,0.19
91897,535,2.0
91898,29,0.11
91899,70,0.26
91900,152,0.57
91901,22,0.08
91902,441,1.65
91903,422,1.58
91904,1071,4.0
91905,106,0.4
91906,32,0.12
91907,155,0.58
91908,22,0.08
91909,35,0.13
91910,287,1.07
91911,71,0.27
91912,646,2.42
91913,112,0.42
91914,129,0.48
91915,21,0.08
91916,72,0.27
91917,48,0.18
91918,119,0.44
91919,205,0.77
91920,37,0.14
91921,57,0.21
91922,63,0.24
91923,48,0.18
91924,77,0.29
91925,73,0.27
91926,25,0.09
91927,222,0.83
91928,21,0.08
91929,49,0.18
91930,52,0.19
91931,80,0.3
91932,102,0.38
91933,31,0.12
91934,596,2.23
91935,27,0.1
91936,139,0.52
91937,23,0.09
91938,91,0.34
91939,75,0.28
91940,20,0.07
91941,101,0.38
91942,21,0.08
91943,59,0.22
91944,23,0.09
91945,47,0.18
91946,47,0.18
91947,23,0.09
91948,1221,4.57
91949,131,0.49
91950,58,0.22
91951,306,1.14
91952,22,0.08
91953,477,1.78
91954,1188,4.44
91955,42,0.16
91956,115,0.43
91957,31,0.12
91958,37,0.14
91959,21,0.08
91960,31,0.12
91961,63,0.24
91962,64,0.24
91963,71,0.27
91964,74,0.28
91965,35,0.13
91966,28,0.1
91967,121,0.45
91968,463,1.73
91969,481,1.8
91970,77,0.29
91971,93,0.35
91972,329,1.23
91973,147,0.55
91974,123,0.46
91975,70,0.26
91976,81,0.3
91977,471,1.76
91978,20,0.07
91979,130,0.49
91980,63,0.24
91981,208,0.78
91982,23,0.09
91983,98,0.37
91984,141,0.53
91985,34,0.13
91986,217,0.81
91987,41,0.15
91988,126,0.47
91989,37,0.14
91990,124,0.46
91991,89,0.33
91992,70,0.26
91993,38,0.14
91994,667,2.49
91995,574,2.15
91996,51,0.19
91997,22,0.08
91998,28,0.1
91999,252,0.94
92000,27,0.1
92001,25,0.09
92002,220,0.82
92003,131,0.49
92004,36,0.13
92005,51,0.19
92006,80,0.3
